Subject,Speaker,Prosody,Happy_rating,Angry_rating,Sad_Rating,F0_Mean,F0_SD,Speech_Rate
28,0,3,1,1,3,161.9469036,17.93114481,3.38369589
28,0,3,1,1,2,162.3613348,17.44405304,3.380624134
28,1,3,2,1,2,143.0330767,14.73286465,3.290688663
28,1,3,1,1,2,152.0651259,16.21922915,4.072431817
28,0,3,1,1,3,163.6934597,28.009593,3.396172175
28,0,3,1,1,2,156.8486051,16.00053685,3.422275011
28,1,3,1,1,3,153.8343389,34.72657488,3.687195511
28,1,3,1,1,2,141.9739817,9.509323669,3.330600266
30,0,1,1,4,1,238.878422,57.36473436,3.608014858
30,0,1,1,4,1,240.5563368,67.32968456,3.601696592
30,1,1,1,4,1,206.9115487,41.36151256,4.073091196
30,1,1,3,1,2,193.2709621,39.10547506,4.103988842
30,0,1,1,1,2,215.9976927,38.44258625,4.019890162
30,0,1,1,4,1,216.8777171,49.26319132,3.775059057
30,1,1,1,3,2,167.3445679,26.06203917,4.306795805
30,1,1,1,4,2,183.6214846,40.55813834,5.189882547
30,0,1,1,4,1,229.9899652,40.73552276,2.941513832
30,0,1,1,4,2,238.6785407,53.55000484,3.709399235
30,1,1,1,4,1,169.7155947,34.32850307,3.653372873
30,1,1,1,4,1,188.9045369,39.42565473,4.306133535
30,0,1,1,2,1,211.7918411,38.93024746,2.954388551
30,0,1,3,3,1,231.3665212,50.49520402,3.256302698
30,1,1,2,4,1,185.8975878,39.80402987,4.391309222
30,1,1,2,2,1,161.2552507,25.44893202,3.215165643
30,0,2,2,2,1,345.8697319,92.42587161,4.676656112
30,0,2,3,1,2,308.0351457,102.4795217,3.844143987
30,1,2,2,2,2,270.7768746,83.75494959,5.840652361
30,1,2,4,2,1,298.3719136,108.0251732,5.000733483
30,0,2,4,1,1,332.414036,93.01810311,4.096386171
30,0,2,1,2,1,266.7332975,64.35161467,4.70132149
30,1,2,4,1,2,271.6219056,68.8937506,5.181503288
30,1,2,4,1,1,290.4191369,75.26374775,6.181358908
30,0,2,4,1,1,300.3139425,96.20914293,3.309589669
30,0,2,4,1,1,331.5555315,65.07127611,3.869095449
30,1,2,4,2,1,262.5413021,108.1276964,4.706578124
30,1,2,2,1,2,280.5866451,95.10964719,4.766344865
30,0,2,4,1,1,277.5022226,93.81200487,3.990109725
30,0,2,4,1,1,262.8622149,74.99614278,3.92625886
30,1,2,4,1,1,300.855992,111.1760234,5.474299844
30,1,2,2,2,1,226.3263939,71.34134113,4.814557767
30,0,3,1,1,3,229.7905289,36.00062601,3.332992575
30,0,3,1,2,4,217.4314441,22.43227013,3.217003239
30,1,3,1,2,3,158.3701849,16.16335762,5.013349955
30,1,3,1,2,2,143.4666106,13.7085318,4.209954582
30,0,3,1,2,4,202.7132487,16.47546329,3.729757732
30,0,3,2,2,1,212.9753962,35.57782383,3.716877808
30,1,3,1,1,4,144.3415526,10.00150456,4.495309655
30,1,3,2,1,2,146.9553399,17.44366299,4.896362471
30,0,3,1,1,4,210.1811186,18.46009911,3.360469875
30,0,3,1,1,4,205.8592633,47.82236965,3.928615623
30,1,3,2,2,3,153.8134174,16.71768715,3.557713158
30,1,3,1,1,4,147.9749611,16.43674085,4.084567556
30,0,3,1,1,4,209.6441303,23.03570185,3.420468988
30,0,3,2,2,4,204.2693873,17.64754128,3.327844775
30,1,3,1,1,4,153.4384723,17.02643062,4.419635983
30,1,3,1,2,4,153.1767984,11.97253609,3.537119974
31,1,1,1,4,2,216.9170614,56.13833665,3.573579784
31,1,1,1,4,1,181.6761667,32.1965372,3.430551153
31,0,1,1,4,2,202.3640999,40.01769572,3.554466778
31,0,1,1,3,1,226.7299339,47.74507884,3.395705044
31,1,1,1,3,2,177.5463573,27.17175979,3.764314008
31,1,1,1,4,1,169.3435914,28.78719832,5.248758693
31,0,1,2,4,1,201.9242795,40.01575656,4.136977728
31,0,1,1,4,1,202.532368,36.92506296,3.713949093
31,1,1,1,4,2,188.062459,33.65372993,3.153159913
31,1,1,1,4,1,186.9690021,32.41416896,3.602345565
31,0,1,1,4,1,218.0721682,42.32899432,2.93175156
31,0,1,1,1,1,212.3272972,41.73162207,3.476189292
31,1,1,1,4,2,174.0719161,29.37496251,3.512398475
31,1,1,1,4,1,191.1907373,36.09084122,3.497257996
31,0,1,2,4,1,179.2711898,26.73309702,3.17455122
31,0,1,1,4,1,194.0992504,29.6773472,3.686304893
31,1,2,1,1,1,279.8168848,90.16699242,5.103775661
31,1,2,2,1,2,245.5616936,77.20287396,4.518844078
31,0,2,4,2,2,334.5036099,62.29625784,4.137793429
31,0,2,1,2,2,334.7027155,79.20197558,3.878579412
31,1,2,4,1,1,236.9996083,67.18929973,4.529020548
31,1,2,4,1,1,230.6726312,63.80183997,5.325160705
31,0,2,4,1,1,316.8695801,64.62765054,4.244676485
31,0,2,4,1,1,316.3084774,52.54505451,4.671729677
31,1,2,4,1,2,241.4444102,53.96701674,3.996937373
31,1,2,3,1,4,224.8278925,49.06486652,4.369231325
31,0,2,4,1,1,291.5631677,57.69528257,3.42016154
31,0,2,4,1,1,351.1502592,58.65343654,4.054336922
31,1,2,3,1,2,253.378637,84.64934829,4.31005526
31,1,2,1,1,2,241.962913,84.39054396,4.112085232
31,0,2,4,1,1,320.1557792,73.66923828,3.294606336
31,0,2,4,1,1,320.788779,60.10218522,3.740492833
31,1,3,1,1,4,164.8021701,20.4374026,4.357619328
31,1,3,1,1,4,153.81819,21.67837591,3.909620668
31,0,3,1,1,4,181.3622571,15.73258001,3.706752285
31,0,3,2,3,1,183.116647,18.07628077,2.615509537
31,1,3,1,1,4,173.9738223,30.71746677,3.882524505
31,1,3,1,1,4,153.7288306,24.35443925,4.606265572
31,0,3,1,3,3,181.3416562,26.95409312,3.783469718
31,0,3,1,2,4,190.8934652,25.81784503,4.359579104
31,1,3,1,2,4,155.3844833,21.13178107,3.353065586
31,1,3,1,1,1,151.9337277,22.13779624,3.639845672
31,0,3,1,1,4,191.3540304,24.16632239,2.881998942
31,0,3,1,1,1,168.4900626,21.82965919,3.105273371
31,1,3,1,1,4,153.2268829,16.41237513,3.215267084
31,1,3,1,2,1,152.8315288,16.94888055,3.338613665
31,0,3,1,2,1,174.1243231,16.31178441,2.736180855
31,0,3,1,2,3,172.2406858,11.11721549,2.949185505
32,1,1,1,4,2,224.1393329,61.05202919,3.264149869
32,0,1,1,3,2,206.9115487,41.36151256,4.073091196
32,1,1,1,4,2,220.1170253,61.17998728,3.77075903
32,0,1,1,3,2,167.3445679,26.06203917,4.306795805
32,1,1,1,4,2,223.4182211,52.27657077,3.0592996
32,0,1,2,3,2,169.7155947,34.32850307,3.653372873
32,1,1,1,2,2,188.8669385,34.74482079,3.36765713
32,0,1,1,3,2,185.8975878,39.80402987,4.391309222
32,1,2,2,2,1,351.4990993,110.4421195,4.058355157
32,0,2,2,2,1,270.7768746,83.75494959,5.840652361
32,1,2,2,1,1,344.8985611,144.9793946,3.578841919
32,0,2,4,1,1,271.6219056,68.8937506,5.181503288
32,1,2,3,1,1,310.2306258,137.6749322,3.168282505
32,0,2,3,1,1,262.5413021,108.1276964,4.706578124
32,1,2,4,1,1,294.9288996,112.8385328,3.131366196
32,0,2,3,1,1,300.855992,111.1760234,5.474299844
32,1,3,1,1,2,182.8737068,18.01550486,3.202272918
32,0,3,1,2,4,158.3701849,16.16335762,5.013349955
32,1,3,1,2,4,177.0385956,19.58478312,2.851046534
32,0,3,1,2,3,144.3415526,10.00150456,4.495309655
32,1,3,1,2,4,204.1804151,24.18385455,2.612464613
32,0,3,1,2,2,153.8134174,16.71768715,3.557713158
32,1,3,1,1,4,181.0578698,30.96851893,2.807567906
32,0,3,1,2,2,153.4384723,17.02643062,4.419635983
33,1,1,1,3,1,230.8937424,113.4468735,3.527447982
33,1,1,2,3,1,179.4875941,32.88489498,3.281556227
33,0,1,1,4,1,183.0179481,20.28448702,4.342153395
33,0,1,1,3,1,182.9340814,18.99030512,4.237647403
33,1,1,2,3,1,163.7641638,26.03430504,3.537352732
33,1,1,1,4,1,185.1455275,36.14006773,4.134403097
33,0,1,1,4,1,176.702068,51.37720716,4.539897489
33,0,1,1,4,1,171.3333034,24.67739229,5.165900186
33,1,1,1,2,2,206.835081,40.21402095,2.810209676
33,1,1,1,2,3,212.724695,51.50062708,3.585713277
33,0,1,1,4,1,185.826113,59.38533143,4.054631589
33,0,1,1,4,1,178.1824071,24.42676689,4.457811028
33,1,1,1,3,1,179.5220164,27.39220778,3.496595949
33,1,1,1,3,1,177.9184066,32.64828591,3.289399811
33,0,1,1,4,1,173.4565773,24.41834035,3.930291324
33,0,1,1,4,1,182.9004082,48.26318378,3.835196144
33,1,2,4,1,1,326.0711686,106.6222208,5.157488897
33,1,2,3,1,1,343.6321036,76.45522759,4.831362101
33,0,2,3,1,1,292.0451343,94.525575,6.000844073
33,0,2,3,1,1,312.9882728,104.4020335,5.50088225
33,1,2,4,1,1,373.6816375,84.4241351,4.912749467
33,1,2,4,1,1,306.509321,89.7804216,5.692285971
33,0,2,4,1,1,303.0988646,119.2052023,5.41499241
33,0,2,3,1,2,232.5253378,55.54850582,5.455579024
33,1,2,4,1,1,243.9893444,88.36917893,4.510007879
33,1,2,3,1,2,298.6228035,71.94723229,4.81945823
33,0,2,4,1,1,233.977547,103.0200705,4.659426806
33,0,2,4,1,1,271.4526435,92.35806991,5.080940886
33,1,2,4,1,1,363.5530907,80.57552609,4.586703792
33,1,2,3,1,1,293.2645502,70.82350738,4.300126669
33,0,2,3,1,1,312.0180438,91.65205067,5.103903563
33,0,2,4,1,1,278.4169207,97.57185173,4.400761602
33,1,3,1,1,3,163.4918292,14.43654647,4.159130339
33,1,3,1,1,4,154.2278351,13.64304007,3.548034837
33,0,3,1,1,3,179.9767838,9.189185854,4.444730917
33,0,3,1,1,2,189.6201561,36.04557804,4.397533823
33,1,3,1,1,3,154.3013823,16.75815578,3.441639999
33,1,3,1,1,4,148.7940914,17.71766893,4.007320361
33,0,3,1,1,3,186.3605187,21.57134516,4.466296303
33,0,3,1,1,3,172.9519129,21.88291519,5.480437241
33,1,3,1,1,3,161.9469036,17.93114481,3.38369589
33,1,3,1,1,3,162.3613348,17.44405304,3.380624134
33,0,3,1,1,3,181.6150895,30.9540509,3.726171553
33,0,3,1,1,3,187.5685569,26.25950714,4.129697148
33,1,3,2,1,3,163.6934597,28.009593,3.396172175
33,1,3,1,1,3,156.8486051,16.00053685,3.422275011
33,0,3,1,1,3,172.3645577,19.78912793,3.888756466
33,0,3,1,1,4,176.709084,18.70865664,3.360351778
35,0,1,1,3,1,235.5930985,35.00293553,3.386924492
35,0,1,1,3,2,263.7615517,35.22321047,3.537463153
35,1,1,1,3,2,263.2535325,75.96727936,4.756481466
35,1,1,1,2,2,236.2977032,42.08382339,4.102086547
35,0,1,1,4,1,253.8616933,80.31360824,4.319686234
35,0,1,1,3,1,234.3260353,36.28723203,3.503550362
35,1,1,1,2,3,202.9386537,44.56579946,4.419381297
35,1,1,1,2,2,245.9936118,60.63192374,4.951779808
35,0,1,2,3,3,256.9143725,46.3881212,3.505510593
35,0,1,1,3,1,240.7515851,52.6232995,3.34599067
35,1,1,1,1,2,221.8221925,41.84510333,4.469733058
35,1,1,1,3,1,254.2639584,51.78634756,4.517718508
35,0,1,1,3,1,229.8544117,54.58299084,2.964935404
35,0,1,1,4,2,223.2770793,48.15526925,3.552581545
35,1,1,1,3,2,214.379477,50.5359791,3.452451332
35,1,1,2,1,2,234.421697,36.20210986,4.302843439
35,0,2,1,1,1,267.4736947,88.41405059,3.638561312
35,0,2,3,2,2,278.0270548,82.60809926,3.324030759
35,1,2,4,1,1,364.0035978,124.6596423,4.492286657
35,1,2,1,1,2,328.3650753,90.02534648,5.113132998
35,0,2,4,1,1,290.1849415,79.03065182,3.512966184
35,0,2,3,1,1,320.497757,76.29205126,3.660943087
35,1,2,3,1,1,311.5907059,99.07617992,5.303247412
35,1,2,1,1,2,301.0568412,72.17757585,5.103991309
35,0,2,3,2,1,299.0505676,51.27370822,3.223800771
35,0,2,3,1,2,301.4910613,63.87522731,3.551136136
35,1,2,3,1,1,277.3698864,92.10862471,4.471432747
35,1,2,2,1,2,320.8069134,76.25661305,5.327487078
35,0,2,3,1,1,299.2469496,120.2510346,3.191068634
35,0,2,2,1,2,276.605181,75.16030763,3.024068484
35,1,2,3,2,2,347.010655,91.39100864,4.621164282
35,1,2,4,1,1,295.4284663,90.2590473,4.731754381
35,0,3,1,2,4,182.0105556,13.85862657,3.401587208
35,0,3,1,2,3,185.439804,24.95673714,3.15072781
35,1,3,1,2,4,162.9764365,15.61243038,3.501450886
35,1,3,1,2,4,177.6824092,17.34149711,2.933507566
35,0,3,1,2,4,178.8752002,16.9857137,3.779968472
35,0,3,1,2,4,186.9323462,19.25055852,4.209409619
35,1,3,1,2,4,169.6583388,25.30095722,3.104228784
35,1,3,1,2,3,165.7917418,14.5330324,3.995993311
35,0,3,1,2,3,184.8718515,14.52346875,3.069694666
35,0,3,1,2,3,186.0911953,17.22804063,3.276274436
35,1,3,1,2,4,179.4596901,19.19398613,3.618842297
35,1,3,1,2,3,172.3591188,18.83121453,3.149276487
35,0,3,1,2,4,179.5706111,25.6319336,2.408539046
35,0,3,1,2,4,183.0457388,24.15627193,2.938938369
35,1,3,1,2,3,171.7218119,17.34050618,2.888546574
35,1,3,1,3,2,172.5628591,18.42029649,2.746632698
36,0,1,1,4,2,252.0531749,82.07431962,4.896471112
36,0,1,1,2,1,231.1426028,39.07137353,4.178948123
36,1,1,1,4,1,376.8923265,100.7612535,4.686062194
36,1,1,1,4,1,321.4265251,88.15902804,4.540217166
36,0,1,1,1,2,203.8352715,32.12074907,4.59718791
36,0,1,1,4,1,222.2349792,39.79182424,5.728160056
36,1,1,1,4,1,300.3291141,74.45523092,4.405671765
36,1,1,1,4,1,350.2938081,64.09418988,5.637182937
36,0,1,1,4,1,207.6904973,28.37649113,4.145804495
36,0,1,1,4,1,223.5649856,44.74746977,4.485760619
36,1,1,1,4,1,299.6085994,64.67448822,3.711050895
36,1,1,1,4,1,310.6723489,66.3792244,4.859245276
36,0,1,1,4,4,201.4935913,38.92143251,4.280273288
36,0,1,4,3,1,202.9294115,32.81666524,4.041382744
36,1,1,1,4,1,279.8949552,84.51107051,4.321182198
36,1,1,1,4,1,276.5119798,51.94476389,4.251500984
36,0,2,1,1,2,404.889799,123.325173,5.414001332
36,0,2,4,1,1,339.7871274,101.1393642,5.682226985
36,1,2,1,4,4,357.5882712,132.5486426,5.199905813
36,1,2,1,2,3,337.7299343,86.90274379,4.35517112
36,0,2,4,1,1,411.5197395,124.5799409,5.51656899
36,0,2,4,1,1,364.1307738,117.3303756,6.928208957
36,1,2,1,3,2,375.1111029,88.96429099,4.673670885
36,1,2,3,1,1,345.7332018,90.67023566,5.470674504
36,0,2,4,1,2,326.2549299,119.3047207,5.108992
36,0,2,4,1,1,361.0448291,107.3437449,5.439510658
36,1,2,2,2,2,355.6782147,90.32464553,3.966386673
36,1,2,4,1,1,334.4708912,99.49974515,4.540924015
36,0,2,4,1,1,403.8981505,121.3334702,4.887342116
36,0,2,4,1,1,343.1413951,99.61043151,4.987232151
36,1,2,1,1,2,373.4969767,137.1031143,3.973830272
36,1,2,1,1,3,374.0373739,114.2591272,4.302965331
36,0,3,1,1,2,192.5688686,23.73189045,4.200099591
36,0,3,3,3,3,176.4041094,39.88482508,3.669414211
36,1,3,1,1,1,208.2479891,14.41187081,4.506537443
36,1,3,1,1,4,212.398107,23.03286516,3.815825113
36,0,3,2,2,2,178.0571646,24.56497884,3.713346185
36,0,3,2,1,3,176.6738179,30.43307201,4.714494476
36,1,3,2,3,2,208.450772,14.86840149,3.974698755
36,1,3,1,1,3,207.1802158,18.81586804,4.46290015
36,0,3,2,2,2,178.0834139,28.65593704,3.439140119
36,0,3,1,1,3,185.9809602,23.42368886,3.980026037
36,1,3,1,1,4,213.0912738,14.67123054,3.090506516
36,1,3,1,1,4,217.7166944,17.96537243,3.547110967
36,0,3,1,1,4,177.6547337,26.86750161,3.414582441
36,0,3,2,1,3,198.232044,40.30770684,3.370806183
36,1,3,2,1,3,204.8569799,16.3980134,3.45950077
36,1,3,2,1,2,207.5083218,17.19105726,3.007499059
37,1,1,1,4,1,303.6705366,85.99566952,3.361878244
37,1,1,1,4,1,293.3198975,80.03547852,3.639700408
37,0,1,2,4,1,224.3403494,50.46775031,3.568338103
37,0,1,1,4,1,255.4532981,49.71235166,3.673831671
37,1,1,1,4,1,256.6872011,62.5744285,3.807372141
37,1,1,1,4,1,342.4683572,84.7625792,4.045182135
37,0,1,1,4,2,234.3223402,50.22159575,4.214657857
37,0,1,1,4,1,238.6315662,40.25261382,4.124094652
37,1,1,3,4,1,294.2848148,60.23509727,3.283591333
37,1,1,1,4,1,297.543725,75.1074704,3.8337172
37,0,1,3,3,1,230.3635526,32.26193212,3.626234037
37,0,1,1,4,1,239.4868707,42.83629535,3.721681531
37,1,1,2,1,2,281.2747943,59.66462765,3.94153514
37,1,1,1,4,1,259.4255426,50.21149003,3.623864604
37,0,1,2,4,1,202.8036228,45.68444877,3.238570411
37,0,1,1,3,2,224.7610181,45.40510393,3.090808261
37,1,2,2,1,1,376.7156207,159.7455308,4.349523737
37,1,2,4,1,1,384.5897354,115.5309844,3.995470031
37,0,2,4,2,1,273.2795686,59.79426633,3.710083813
37,0,2,4,1,1,265.9663339,49.72660153,3.785443165
37,1,2,4,1,1,354.1364642,134.7559015,3.74860362
37,1,2,4,1,1,391.1023249,116.1640253,5.638645889
37,0,2,4,1,1,257.6328932,58.29849006,3.870940757
37,0,2,4,1,1,249.1074077,36.91280535,4.477645361
37,1,2,4,2,1,398.8254384,130.6989874,3.976883435
37,1,2,4,1,3,377.7535002,95.24097941,4.028584287
37,0,2,4,1,2,246.2968301,31.84868822,3.628667031
37,0,2,4,1,1,273.1845835,32.61673273,3.936924619
37,1,2,4,1,2,353.2293447,140.4731853,3.611394244
37,1,2,4,1,1,357.0476998,146.5897479,3.572580494
37,0,2,4,2,3,281.077409,59.72770057,3.151386894
37,0,2,2,2,1,256.9351532,51.70507468,3.446820439
37,1,3,2,1,4,225.4575726,21.97678324,3.522512006
37,1,3,1,1,4,218.9430307,28.23307865,2.581109678
37,0,3,1,2,4,172.8643625,19.18565878,3.437452026
37,0,3,1,1,4,163.1452468,18.88431963,3.484665769
37,1,3,1,1,4,209.4694335,28.64578084,3.32661999
37,1,3,1,1,4,211.5410621,39.30461897,3.322057389
37,0,3,2,1,4,164.7500492,20.19500405,3.713869174
37,0,3,1,1,4,159.1911681,23.69643873,4.284876596
37,1,3,1,1,4,215.2335945,18.96285039,2.641176442
37,1,3,1,1,4,217.7088711,21.30317599,3.120436279
37,0,3,1,2,4,170.1062871,14.72598649,3.201316626
37,0,3,4,1,4,162.7193346,23.08806881,3.841157267
37,1,3,2,1,4,209.2559612,35.70788454,2.700264571
37,1,3,1,1,4,217.347274,27.07397123,2.294566659
37,0,3,1,2,4,155.8027379,17.4008762,3.449185635
37,0,3,1,1,1,161.0345374,15.07378627,3.023748456
38,1,1,1,2,2,183.0179481,20.28448702,4.342153395
38,1,1,1,3,3,182.9340814,18.99030512,4.237647403
38,0,1,1,4,1,263.2535325,75.96727936,4.756481466
38,0,1,1,2,2,236.2977032,42.08382339,4.102086547
38,1,1,1,3,3,176.702068,51.37720716,4.539897489
38,1,1,1,3,3,171.3333034,24.67739229,5.165900186
38,0,1,1,4,1,202.9386537,44.56579946,4.419381297
38,0,1,1,3,2,245.9936118,60.63192374,4.951779808
38,1,1,1,3,2,185.826113,59.38533143,4.054631589
38,1,1,1,3,3,178.1824071,24.42676689,4.457811028
38,0,1,1,3,2,221.8221925,41.84510333,4.469733058
38,0,1,1,4,1,254.2639584,51.78634756,4.517718508
38,1,1,1,1,4,173.4565773,24.41834035,3.930291324
38,1,1,1,1,3,182.9004082,48.26318378,3.835196144
38,0,1,1,4,1,214.379477,50.5359791,3.452451332
38,0,1,1,1,3,234.421697,36.20210986,4.302843439
38,1,2,1,1,3,292.0451343,94.525575,6.000844073
38,1,2,3,1,2,312.9882728,104.4020335,5.50088225
38,0,2,4,1,1,364.0035978,124.6596423,4.492286657
38,0,2,4,1,1,328.3650753,90.02534648,5.113132998
38,1,2,4,1,1,303.0988646,119.2052023,5.41499241
38,1,2,1,2,2,232.5253378,55.54850582,5.455579024
38,0,2,4,1,1,311.5907059,99.07617992,5.303247412
38,0,2,4,1,1,301.0568412,72.17757585,5.103991309
38,1,2,3,1,1,233.977547,103.0200705,4.659426806
38,1,2,1,2,2,271.4526435,92.35806991,5.080940886
38,0,2,4,1,1,277.3698864,92.10862471,4.471432747
38,0,2,4,1,1,320.8069134,76.25661305,5.327487078
38,1,2,4,1,1,312.0180438,91.65205067,5.103903563
38,1,2,2,2,2,278.4169207,97.57185173,4.400761602
38,0,2,4,1,1,347.010655,91.39100864,4.621164282
38,0,2,4,1,1,295.4284663,90.2590473,4.731754381
38,1,3,1,1,4,179.9767838,9.189185854,4.444730917
38,1,3,1,1,3,189.6201561,36.04557804,4.397533823
38,0,3,1,1,3,162.9764365,15.61243038,3.501450886
38,0,3,1,1,3,177.6824092,17.34149711,2.933507566
38,1,3,1,1,4,186.3605187,21.57134516,4.466296303
38,1,3,1,1,4,172.9519129,21.88291519,5.480437241
38,0,3,1,2,4,169.6583388,25.30095722,3.104228784
38,0,3,1,2,3,165.7917418,14.5330324,3.995993311
38,1,3,1,1,4,181.6150895,30.9540509,3.726171553
38,1,3,1,1,4,187.5685569,26.25950714,4.129697148
38,0,3,1,2,3,179.4596901,19.19398613,3.618842297
38,0,3,1,1,2,172.3591188,18.83121453,3.149276487
38,1,3,1,1,4,172.3645577,19.78912793,3.888756466
38,1,3,1,2,2,176.709084,18.70865664,3.360351778
38,0,3,1,1,2,171.7218119,17.34050618,2.888546574
38,0,3,2,1,4,172.5628591,18.42029649,2.746632698
39,1,1,1,3,2,216.9974953,61.52027576,4.411000642
39,1,1,1,3,1,223.9930325,75.00804705,4.283431684
39,0,1,1,4,1,234.7554582,56.09197316,4.167229655
39,0,1,1,3,1,222.0597023,50.55162659,3.490300392
39,1,1,1,2,1,178.8136771,31.34308637,4.594180972
39,1,1,1,3,1,188.5047978,35.18029268,4.636932597
39,0,1,1,4,1,200.5164987,33.64095017,3.86900968
39,0,1,1,4,1,184.3937614,29.34145874,3.400111547
39,1,1,1,2,1,274.6999892,73.99494352,3.908940789
39,1,1,3,1,2,221.9200437,43.21024885,3.988858176
39,0,1,1,2,2,228.8730547,46.69669383,3.234196025
39,0,1,1,4,2,205.8878094,38.29835473,3.436588624
39,1,1,1,4,2,210.1138568,46.008325,3.857021992
39,1,1,1,3,3,184.7725554,31.81318135,3.500563384
39,0,1,1,3,2,193.6953746,37.59837804,3.184744814
39,0,1,1,3,1,197.1534297,34.1055549,3.64034434
39,1,2,2,2,2,356.1061318,115.8675167,4.897810028
39,1,2,3,1,1,317.620232,127.4263367,3.772647755
39,0,2,2,1,1,223.9154688,62.10238259,3.856985383
39,0,2,4,1,1,237.1837755,68.31370124,3.8163642
39,1,2,4,1,1,339.0154122,94.62484275,4.841383293
39,1,2,4,1,1,347.5279013,99.27800324,5.468115076
39,0,2,3,1,1,225.1675087,40.14801648,3.862200899
39,0,2,4,1,1,198.341349,36.14441536,4.057625789
39,1,2,4,1,1,356.3387497,98.95502809,4.300838372
39,1,2,3,1,1,364.9586999,109.7836458,4.626778422
39,0,2,4,2,1,219.0901573,40.2871705,3.479177011
39,0,2,3,1,1,221.9429375,44.25479673,3.855355075
39,1,2,4,1,1,329.3330539,104.7859684,4.444804098
39,1,2,3,1,1,338.5396363,107.7083763,4.655371357
39,0,2,4,1,1,252.349956,69.32899653,3.500276794
39,0,2,3,1,1,223.7969325,55.23525039,3.47397164
39,1,3,1,2,1,164.4961345,16.50070891,3.128224341
39,1,3,3,1,3,161.5805585,19.05811461,3.009227573
39,0,3,1,1,1,145.0325072,15.56949706,4.35548661
39,0,3,1,1,3,162.3685851,20.01223345,3.901237347
39,1,3,1,3,2,155.5144939,13.97615335,3.513650684
39,1,3,1,1,3,152.4337583,25.29374385,3.169166629
39,0,3,1,2,4,151.181138,21.33210348,3.914264051
39,0,3,1,2,2,136.8464684,18.31541425,4.541880872
39,1,3,1,1,3,154.2667953,13.60338342,2.924666623
39,1,3,3,1,2,165.9656133,24.84235396,2.927048957
39,0,3,1,2,2,143.0330767,14.73286465,3.290688663
39,0,3,1,1,3,152.0651259,16.21922915,4.072431817
39,1,3,1,1,4,150.9554911,18.61132634,2.492935578
39,1,3,2,1,2,161.4866327,14.13647211,3.197556571
39,0,3,1,1,4,153.8343389,34.72657488,3.687195511
39,0,3,1,2,4,141.9739817,9.509323669,3.330600266
41,0,1,1,4,1,246.0029961,45.78277223,3.802837892
41,0,1,2,1,2,234.4617808,38.77200438,3.7168019
41,1,1,1,4,1,297.1621209,55.9140817,3.667084136
41,1,1,2,3,2,283.5491289,68.27106934,3.715828081
41,0,1,2,4,1,232.5617158,41.4452317,3.961057315
41,0,1,1,4,1,261.8536529,50.46640882,4.610970983
41,1,1,1,4,1,259.155825,48.27867943,4.334988198
41,1,1,1,4,1,254.7106202,39.33199355,5.505784531
41,0,1,2,2,2,243.9668851,43.38293174,3.221384932
41,0,1,2,4,2,267.7000103,45.6213743,3.648961825
41,1,1,1,4,2,264.8470274,42.71603432,3.458299506
41,1,1,2,4,3,299.6333714,51.14452972,3.953689171
41,0,1,2,2,2,235.3449494,35.78301243,3.436859974
41,0,1,1,3,2,236.2018062,48.86229811,3.800525814
41,1,1,2,4,2,263.3227449,47.92587649,3.627263425
41,1,1,2,4,2,247.4123159,28.79026952,3.969821996
41,0,2,2,1,2,331.847007,111.1675552,4.188724528
41,0,2,3,1,1,342.7455256,85.37225211,3.707021872
41,1,2,4,1,1,412.4513518,110.0945671,5.543913877
41,1,2,2,1,2,400.5308954,95.61496835,5.183898371
41,0,2,4,1,1,310.5509076,63.78093034,4.000925832
41,0,2,2,1,2,263.1105178,53.77762849,5.016385131
41,1,2,4,1,1,376.9133599,99.11037825,4.563525059
41,1,2,3,1,1,343.4571249,95.74343978,5.531597314
41,0,2,4,1,1,317.641739,72.63010112,3.575261707
41,0,2,4,1,1,284.9229586,56.25158713,3.904667975
41,1,2,2,1,4,349.742049,76.98940724,3.93081791
41,1,2,4,1,1,368.1620382,83.31485216,4.840785414
41,0,2,4,1,1,301.8669599,76.30606937,3.78267365
41,0,2,4,1,2,372.4788244,98.57083003,3.957548614
41,1,2,2,1,2,341.3868867,92.44128928,3.958392041
41,1,2,4,2,2,330.0054609,67.04486645,4.362846427
41,0,3,1,1,4,196.3496007,19.66267551,3.786992057
41,0,3,2,2,4,180.4608916,16.53146078,3.159093272
41,1,3,2,1,4,238.2180925,24.51843259,3.528916923
41,1,3,1,1,3,229.9786506,19.13639919,3.403359345
41,0,3,2,1,2,190.6768514,13.94414939,3.706209129
41,0,3,2,1,2,191.7512169,19.0544618,3.738271143
41,1,3,2,2,4,211.3511881,22.65160006,3.507045785
41,1,3,1,2,2,224.7471772,32.1124809,4.276658704
41,0,3,1,1,4,186.9191538,15.66019224,2.766643572
41,0,3,2,2,2,199.7930796,16.07059221,3.682242849
41,1,3,1,1,4,209.8183993,12.40042226,3.247923366
41,1,3,2,1,4,206.5906001,27.40758134,3.647398956
41,0,3,2,1,4,184.5748219,21.81574605,2.910889865
41,0,3,3,2,2,190.2992536,17.19674895,2.758278939
41,1,3,1,1,4,221.4448558,39.50455809,3.324487171
41,1,3,2,2,4,224.3625299,17.30097937,3.413814872
42,1,1,1,3,1,224.3403494,50.46775031,3.568338103
42,1,1,1,4,1,255.4532981,49.71235166,3.673831671
